exp,seed,domain,mode,fault_tag,n_episodes,mean_return,std_return,success_rate,violation_rate,mean_ep_len,fail_rate,mean_energy,total_timesteps,actuator_dr_range,goal_x_min,goal_x_max,goal_tolerance,fault_goal_x_min,fault_goal_x_max,fault_goal_tolerance,friction_range,safety_max_pitch,safety_max_vspeed,safety_terminate,fault_strength,fault_indices,fault_start_step
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.7_t50,100,551.1170522759571,306.7337916502869,0.42,0.0,350.38,0.5800000000000001,152.84385637994973,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.7_t150,100,552.9281198085083,300.9280720996665,0.44,0.0,348.98,0.56,155.751281386559,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.5_t0,100,596.2727327733521,310.93949872767064,0.27,0.0,382.35,0.73,172.25619936088682,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.5_t50,100,537.3656528726701,319.3107493769118,0.35,0.0,349.18,0.65,153.84821258719995,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.5_t150,100,552.0274946766726,302.493286688125,0.43,0.0,349.06,0.5700000000000001,156.07182518099012,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.3_t0,100,581.4064396823114,335.3171945440188,0.14,0.0,387.85,0.86,174.01723002013807,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.3_t50,100,490.37597481708275,339.6671373885717,0.33,0.0,325.6,0.6699999999999999,155.60743158789074,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a1_s0.3_t150,100,552.2088614824787,302.49761304776723,0.43,0.0,349.13,0.5700000000000001,156.5389633807457,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.7_t0,100,400.9733537863409,296.0564221991678,0.62,0.0,265.31,0.38,124.00811804708617,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.7_t50,100,336.5490086825827,258.05804247761944,0.77,0.0,216.86,0.22999999999999998,127.64771412748917,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.7_t150,100,542.8254482186873,311.29068542183234,0.41,0.0,343.56,0.5900000000000001,158.3585746179731,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.5_t0,100,166.6793852614637,147.9622405668994,0.48,0.0,147.34,0.52,101.1356736491446,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.5_t50,100,165.14832481008932,154.98751246131297,0.48,0.0,144.88,0.52,108.3243834067801,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.5_t150,100,536.4465874718542,313.25731694688244,0.43,0.0,337.84,0.5700000000000001,161.6686612146358,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.3_t0,100,150.40676720656776,145.92353777035794,0.44,0.0,139.22,0.56,96.83016402072157,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.3_t50,100,135.44312649007875,121.53597182487695,0.4,0.0,132.42,0.6,97.40308136583612,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_noRes,1,target,eval_fault_goal,a2_s0.3_t150,100,538.0189218440912,324.3100492026815,0.43,0.0,335.0,0.5700000000000001,178.51907594109113,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_noRes,2,target,eval,,100,527.6708503074974,91.99742805606506,,0.0,270.43,,181.62893716037317,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_noRes,2,target,eval_fault,a0_s0.7_t0,100,533.5406526733019,96.38361910956588,,0.0,266.39,,188.48826508669416,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_noRes,2,target,eval_fault,a0_s0.7_t50,100,536.439258569901,95.32848760529373,,0.0,274.31,,182.04015776937797,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_noRes,2,target,eval_fault,a0_s0.7_t150,100,538.8112836504527,90.41668450217438,,0.0,274.07,,180.99085270290664,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_noRes,2,target,eval_fault,a0_s0.5_t0,100,550.3369679343218,86.18425827034037,,0.0,298.36,,204.03571171196484,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_noRes,2,target,eval_fault,a0_s0.5_t50,100,535.1474832218847,91.43664348870428,,0.0,276.72,,190.34115087765886,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_noRes,2,target,eval_fault,a0_s0.5_t150,100,537.9289092993941,91.89456018598852,,0.0,272.81,,181.82757600141326,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_noRes,2,target,eval_fault,a0_s0.3_t0,100,532.2069709011836,91.14978554031873,,0.0,265.84,,205.62364870782184,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_noRes,2,target,eval_fault,a0_s0.3_t50,100,541.6969702596439,100.36635696091504,,0.0,272.54,,201.52758145760527,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_noRes,2,target,eval_fault,a0_s0.3_t150,100,535.4594426220035,87.4155109111894,,0.0,269.58,,182.44608538580798,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_noRes,2,target,eval_fault,a1_s0.7_t0,100,538.9645993008639,83.37445095384568,,0.0,281.44,,182.64658920801207,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_noRes,2,target,eval_fault,a1_s0.7_t50,100,531.6266176368122,80.97543287329809,,0.0,269.5,,178.3975814777176,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_noRes,2,target,eval_fault,a1_s0.7_t150,100,535.6719350703346,86.20436830166847,,0.0,272.99,,180.40273641106498,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_noRes,2,target,eval_fault,a1_s0.5_t0,100,556.5984608163163,82.1274882065404,,0.0,294.09,,211.74883203477498,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_noRes,2,target,eval_fault,a1_s0.5_t50,100,552.0340583038603,94.20011435882593,,0.0,276.69,,201.07317084198195,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_noRes,2,target,eval_fault,a1_s0.5_t150,100,530.8416839002771,84.63603996776514,,0.0,270.6,,181.66649437073792,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_noRes,2,target,eval_fault,a1_s0.3_t0,100,563.6872379548405,89.81177172226825,,0.0,277.47,,215.8846540781316,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_noRes,2,target,eval_fault,a1_s0.3_t50,100,557.7630233016918,88.59079440973943,,0.0,272.94,,209.34447742888267,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_noRes,2,target,eval_fault,a1_s0.3_t150,100,525.7398742432562,81.93485444866428,,0.0,264.31,,185.35524809659373,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_noRes,2,target,eval_fault,a2_s0.7_t0,100,470.2919190231341,67.1335118393756,,0.0,193.58,,150.68111623303034,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_noRes,2,target,eval_fault,a2_s0.7_t50,100,474.1876866521221,61.548963965149625,,0.0,196.65,,146.80309012547602,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_noRes,2,target,eval_fault,a2_s0.7_t150,100,544.5762154596151,91.5491742321633,,0.0,279.07,,183.23713115354883,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_noRes,2,target,eval_fault,a2_s0.5_t0,100,363.2575490708712,43.72972004640549,,0.0,156.07,,117.31806454697268,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_noRes,2,target,eval_fault,a2_s0.5_t50,100,367.5797278073857,50.078010352599854,,0.0,161.23,,114.98907544132803,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_noRes,2,target,eval_fault,a2_s0.5_t150,100,548.9395110444702,94.8322142602456,,0.0,275.57,,182.04841721141887,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_noRes,2,target,eval_fault,a2_s0.3_t0,100,306.27514666147977,72.62027280480469,,0.0,145.96,,106.47843497596914,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_noRes,2,target,eval_fault,a2_s0.3_t50,100,293.6455156528162,56.65032972622682,,0.0,131.41,,93.5383575539384,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_noRes,2,target,eval_fault,a2_s0.3_t150,100,550.8247557479405,100.07149808884665,,0.0,267.52,,181.66830744672436,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_noRes,2,target,eval_goal,,100,349.63597877139114,220.60574191134006,0.87,0.0,208.39,0.13,134.81879433126727,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.7_t0,100,326.7390344858745,185.77995477193002,0.92,0.0,190.63,0.07999999999999996,128.06739222365374,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.7_t50,100,348.701649293904,214.88876957683604,0.89,0.0,202.2,0.10999999999999999,130.96307662917943,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.7_t150,100,340.43957159075296,205.10746090270166,0.9,0.0,198.33,0.09999999999999998,129.14770589259845,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.5_t0,100,375.2159829657419,247.94979012378815,0.85,0.0,215.05,0.15000000000000002,146.27347278146394,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.5_t50,100,349.86376903930636,217.74598374796895,0.89,0.0,202.18,0.10999999999999999,137.52508475895868,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.5_t150,100,340.6087721760771,205.18035244703054,0.9,0.0,198.4,0.09999999999999998,129.46091430254776,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.3_t0,100,373.92843412192633,255.82382196648516,0.83,0.0,216.71,0.17000000000000004,151.14521937080107,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.3_t50,100,338.4207843666021,210.33546482048484,0.9,0.0,196.36,0.09999999999999998,142.00446452660807,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a0_s0.3_t150,100,340.0989151507646,205.09987883788935,0.9,0.0,198.17,0.09999999999999998,129.94410276288488,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.7_t0,100,357.03038864362026,224.1310793824341,0.85,0.0,214.48,0.15000000000000002,127.56864397519497,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.7_t50,100,340.88044140598146,204.64433403853184,0.9,0.0,198.75,0.09999999999999998,131.8211752696843,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.7_t150,100,340.3528305592258,205.02620206278726,0.9,0.0,198.29,0.09999999999999998,129.71265924642677,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.5_t0,100,339.3106088908589,203.536795726306,0.88,0.0,203.45,0.12,135.35316950370964,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.5_t50,100,330.4229972749588,188.0631457010846,0.92,0.0,192.84,0.07999999999999996,137.81468858260195,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.5_t150,100,340.3277150677116,205.11900428076987,0.9,0.0,198.25,0.09999999999999998,130.8861644600333,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.3_t0,100,307.8909416139851,144.71008210855476,0.96,0.0,182.57,0.040000000000000036,147.29492110907114,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.3_t50,100,311.91716226338167,169.35328175563245,0.94,0.0,184.32,0.06000000000000005,144.07689555344405,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a1_s0.3_t150,100,335.4420384696688,196.31154896545272,0.91,0.0,195.55,0.08999999999999997,132.95186713045885,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.7_t0,100,242.03661413694496,97.16604918387377,0.88,0.0,154.0,0.12,119.18456601698432,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.7_t50,100,244.62760962233872,97.13323313678545,0.89,0.0,154.79,0.10999999999999999,117.8135370948934,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.7_t150,100,340.43239004618624,205.9941780588519,0.9,0.0,198.19,0.09999999999999998,128.63998404195533,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.5_t0,100,187.62301690275018,126.80729377960165,0.61,0.0,140.65,0.39,112.96812084431178,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.5_t50,100,186.96566575934267,133.07680368561262,0.56,0.0,143.53,0.43999999999999995,110.53494456964253,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.5_t150,100,325.74169640139627,179.56180383148975,0.93,0.0,189.98,0.06999999999999995,126.7454167462443,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.3_t0,100,162.06884345532856,176.5775447276855,0.42,0.0,139.78,0.5800000000000001,102.70738183472072,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.3_t50,100,140.78414982804517,135.02911998260404,0.44,0.0,123.94,0.56,90.10653959166316,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_noRes,2,target,eval_fault_goal,a2_s0.3_t150,100,321.36942079899353,175.06162422068357,0.94,0.0,187.16,0.06000000000000005,127.09489899811219,500000,0.0,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_resDR,0,target,eval,,100,441.408722532154,72.51382323046498,,0.0,180.05,,113.07548361894311,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,0,target,eval_fault,a0_s0.7_t0,100,440.4910597855391,72.26736389254265,,0.0,181.33,,111.88659311112599,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,0,target,eval_fault,a0_s0.7_t50,100,441.6442960621196,74.76968229744696,,0.0,182.0,,113.19742887420216,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,0,target,eval_fault,a0_s0.7_t150,100,440.8786427194659,74.584037165327,,0.0,182.32,,113.87761466832279,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,0,target,eval_fault,a0_s0.5_t0,100,439.8122628360826,71.86593712372809,,0.0,179.81,,112.9828996080617,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
MSR_fast_resDR,0,target,eval_fault,a0_s0.5_t50,100,442.5919434905937,75.09306075418723,,0.0,181.68,,115.753853831265,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",50
MSR_fast_resDR,0,target,eval_fault,a0_s0.5_t150,100,440.96912992084174,74.60627502009332,,0.0,182.34,,113.98455114817392,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",150
MSR_fast_resDR,0,target,eval_fault,a0_s0.3_t0,100,432.7119841462632,78.30861672109478,,0.0,178.08,,115.67637986548769,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",0
MSR_fast_resDR,0,target,eval_fault,a0_s0.3_t50,100,440.3441667002886,74.79853714543314,,0.0,180.44,,119.72122939486871,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",50
MSR_fast_resDR,0,target,eval_fault,a0_s0.3_t150,100,441.10772943002814,74.73458023551507,,0.0,182.37,,114.5421240728852,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(0,)",150
MSR_fast_resDR,0,target,eval_fault,a1_s0.7_t0,100,443.04725911668794,71.02324925903466,,0.0,182.4,,120.46473641359931,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",0
MSR_fast_resDR,0,target,eval_fault,a1_s0.7_t50,100,444.8850997683941,76.54989915078221,,0.0,182.19,,120.37013021130129,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",50
MSR_fast_resDR,0,target,eval_fault,a1_s0.7_t150,100,442.4652399088569,75.40055712734852,,0.0,182.78,,117.54331310564913,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(1,)",150
MSR_fast_resDR,0,target,eval_fault,a1_s0.5_t0,100,437.48311374062257,67.83248149527321,,0.0,179.26,,121.76075031818763,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",0
MSR_fast_resDR,0,target,eval_fault,a1_s0.5_t50,100,441.1263044928635,74.90351331140049,,0.0,179.71,,122.92286547805706,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",50
MSR_fast_resDR,0,target,eval_fault,a1_s0.5_t150,100,441.3608955939677,74.90607765836468,,0.0,182.48,,120.01276183177862,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(1,)",150
MSR_fast_resDR,0,target,eval_fault,a1_s0.3_t0,100,434.3393070906201,68.86655684335757,,0.0,178.69,,125.91838089118217,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",0
MSR_fast_resDR,0,target,eval_fault,a1_s0.3_t50,100,438.16604453384525,78.34712336437667,,0.0,178.31,,127.13483304189111,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",50
MSR_fast_resDR,0,target,eval_fault,a1_s0.3_t150,100,438.05620802218965,72.18944434671644,,0.0,181.7,,122.88987654014403,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(1,)",150
MSR_fast_resDR,0,target,eval_fault,a2_s0.7_t0,100,404.1017599172461,50.11452636034025,,0.0,164.41,,103.83305643381274,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",0
MSR_fast_resDR,0,target,eval_fault,a2_s0.7_t50,100,398.69124639747184,51.034562231327,,0.0,161.99,,100.89682916372229,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",50
MSR_fast_resDR,0,target,eval_fault,a2_s0.7_t150,100,437.257648995637,70.78533198933044,,0.0,181.43,,115.55165379807033,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(2,)",150
MSR_fast_resDR,0,target,eval_fault,a2_s0.5_t0,100,353.71096637636583,32.19538645125114,,0.0,148.72,,98.23869306921144,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",0
MSR_fast_resDR,0,target,eval_fault,a2_s0.5_t50,100,348.1040759010133,25.439487088581558,,0.0,145.43,,92.9473479195498,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",50
MSR_fast_resDR,0,target,eval_fault,a2_s0.5_t150,100,433.8560117739492,67.55656066587204,,0.0,180.58,,116.93405981866556,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(2,)",150
MSR_fast_resDR,0,target,eval_fault,a2_s0.3_t0,100,306.98539128018746,44.186718961039396,,0.0,136.37,,94.43009648812294,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",0
MSR_fast_resDR,0,target,eval_fault,a2_s0.3_t50,100,291.04917103113127,35.8076332190215,,0.0,129.07,,81.03297808800475,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",50
MSR_fast_resDR,0,target,eval_fault,a2_s0.3_t150,100,428.4342973504016,63.40899628954176,,0.0,178.98,,118.87629591138015,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.3,"(2,)",150
MSR_fast_resDR,0,target,eval_goal,,100,249.3207470223272,42.044268817074055,1.0,0.0,152.96,0.0,88.6671821778419,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,,,
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.7_t0,100,238.12824345890607,22.051356654320085,1.0,0.0,146.54,0.0,83.98745630199949,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",0
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.7_t50,100,237.14288660134113,21.976193972022187,1.0,0.0,146.22,0.0,84.77028373706213,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",50
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.7_t150,100,238.5766036453106,21.585111807083617,1.0,0.0,147.08,0.0,84.19712443064407,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.7,"(0,)",150
MSR_fast_resDR,0,target,eval_fault_goal,a0_s0.5_t0,100,236.52369426680514,23.35615530785207,1.0,0.0,145.37,0.0,84.68252830361962,500000,0.3,1.5,3.0,0.6,6.0,10.0,0.45,0.2,0.7,6.0,False,0.5,"(0,)",0
